window_days,epoch,train_total_loss,train_mse_loss,train_contrastive_loss,validation_MAE,validation_RMSE,validation_SMAPE,validation_R2,ensemble_weight_1,ensemble_weight_2
14,29,15.754040042559305,15.67369786898295,4.0171128908793134,2.895366668701172,3.6170556722063103,38.40677261352539,0.760097861289978,0.4891330897808075,0.5108668804168701
14,30,14.984634598096212,14.903246800104776,4.0693896015485125,2.9292538166046143,3.7191079872990254,38.56926727294922,0.7463696002960205,0.48877692222595215,0.5112230777740479
14,31,15.23308358589808,15.152003228664398,4.05401274561882,3.0440738201141357,3.8305468313812305,43.05085372924805,0.73094242811203,0.4884302020072937,0.5115697383880615
14,32,14.086422681808472,14.006701310475668,3.986070454120636,3.0042688846588135,3.8299267324107866,38.37902069091797,0.7310295104980469,0.4883034825325012,0.5116965174674988
14,33,14.559269547462463,14.480033795038858,3.9617917040983834,3.028163194656372,3.762884258532972,40.73683547973633,0.7403637170791626,0.48850885033607483,0.5114911794662476
14,34,13.75523324807485,13.676969130833944,3.913210858901342,2.8966267108917236,3.6838407302209424,37.068702697753906,0.7511570453643799,0.4882112741470337,0.5117887258529663
14,35,14.488908112049103,14.410922050476074,3.8992985586325326,2.959258556365967,3.7474825992396554,37.94904708862305,0.7424848079681396,0.4880014955997467,0.5119984745979309
14,36,13.133019347985586,13.054827988147736,3.9095663726329803,2.966625452041626,3.6715140956694836,38.35926818847656,0.7528195381164551,0.4877951741218567,0.5122048258781433
14,37,13.61733365058899,13.539090196291605,3.9121735294659934,3.0141794681549072,3.7069755525896793,40.88749694824219,0.7480217218399048,0.4877018630504608,0.5122981667518616
14,38,12.027917861938477,11.952245891094208,3.7835957606633506,3.0312695503234863,3.748889122773064,41.216575622558594,0.7422914505004883,0.48706766963005066,0.512932300567627
14,39,13.23876698811849,13.16269556681315,3.803571492433548,3.1082863807678223,3.784933770632095,41.7381477355957,0.7373119592666626,0.48727843165397644,0.512721598148346
14,40,11.429109533627829,11.354083597660065,3.7512982388337455,2.912346839904785,3.6393127696032885,39.22122573852539,0.7571364045143127,0.4867980480194092,0.5132020115852356
14,41,12.022535979747772,11.947155396143595,3.769022981325785,2.9054348468780518,3.654297266460094,39.378936767578125,0.7551323771476746,0.4867308437824249,0.5132691860198975
14,42,12.09521226088206,12.019949714342753,3.7631228466828666,2.8081889152526855,3.4904625235833775,36.57521057128906,0.7765966653823853,0.4869789779186249,0.5130210518836975
14,43,11.551540811856588,11.476678987344107,3.743096113204956,2.8978264331817627,3.7024903860231357,39.88276672363281,0.7486311197280884,0.4864157438278198,0.5135842561721802
14,44,11.306095778942108,11.231407642364502,3.7344088355700173,2.941948890686035,3.7093700431398537,37.90025329589844,0.7476961016654968,0.4861719608306885,0.5138280391693115
14,45,11.226483464241028,11.151929239432016,3.7277059157689414,2.9768929481506348,3.662080468635916,38.536720275878906,0.7540881633758545,0.4861062169075012,0.5138937830924988
14,46,10.641521016756693,10.566015223662058,3.7752923568089805,2.9172422885894775,3.632574783259009,41.21133041381836,0.758034884929657,0.4860062897205353,0.5139937400817871
14,47,10.88247843583425,10.807574133078257,3.745217035214106,2.9671151638031006,3.7040700229757295,39.57647705078125,0.748416543006897,0.48572099208831787,0.5142790079116821
14,48,11.06681094566981,10.991031686464945,3.788961033026377,2.859466791152954,3.5688225038983172,37.58362579345703,0.7664533853530884,0.4855499267578125,0.5144500136375427
14,49,10.702607651551565,10.628740807374319,3.693345775206884,2.9054222106933594,3.5875558297202654,41.419403076171875,0.7639951109886169,0.4854125678539276,0.51458740234375
14,50,9.557029267152151,9.4823849995931,3.7322100400924683,2.844921588897705,3.5974649881722947,38.605140686035156,0.7626895904541016,0.48473209142684937,0.5152679681777954
14,51,10.99071741104126,10.9164457321167,3.7135877509911857,2.9285836219787598,3.6999615383726643,37.066246032714844,0.7489743232727051,0.48443272709846497,0.5155673027038574
14,52,11.066708544890085,10.992493828137716,3.7107322812080383,2.9285144805908203,3.8010730533379022,37.39530563354492,0.7350670099258423,0.4840942323207855,0.5159057974815369
14,53,10.276155312856039,10.202080965042114,3.703719953695933,2.8922088146209717,3.672311440360477,40.11130905151367,0.7527121901512146,0.484006404876709,0.5159936547279358
14,54,9.757314920425415,9.683071394761404,3.71217805147171,2.936851739883423,3.729509703701665,41.134490966796875,0.7449489235877991,0.4838254153728485,0.5161746144294739
14,55,8.494927287101746,8.421242336432138,3.684251387914022,2.841210126876831,3.6236764530483336,40.022010803222656,0.7592188715934753,0.48357465863227844,0.516425371170044
14,56,9.456486463546753,9.38273400068283,3.687625219424566,3.101045608520508,3.863010315994128,41.4008903503418,0.7263626456260681,0.48299863934516907,0.5170013904571533
14,57,9.502116799354553,9.429047127564749,3.6534836689631143,2.904263973236084,3.6533443283927287,40.392852783203125,0.7552600502967834,0.4827597439289093,0.5172402262687683
14,58,9.394282857577005,9.320450067520142,3.6916407644748688,2.801332950592041,3.557432753677297,40.20991516113281,0.7679417133331299,0.48279282450675964,0.517207145690918
14,59,9.726156016190847,9.652502437432608,3.682680865128835,2.9919979572296143,3.8497311337210185,42.78983688354492,0.7282406687736511,0.48239272832870483,0.5176072716712952
14,60,8.571638186772665,8.498066981633505,3.6785606940587363,2.9391815662384033,3.75983132044877,39.47669982910156,0.7407848834991455,0.4818759858608246,0.518123984336853
14,61,9.399429142475128,9.326147039731344,3.6641034483909607,2.9332869052886963,3.783212578032524,37.44261932373047,0.7375508546829224,0.48167452216148376,0.5183255076408386
14,62,9.18140951792399,9.10726269086202,3.707342008749644,2.9101881980895996,3.664646777192437,38.8197135925293,0.7537434101104736,0.48126959800720215,0.5187304019927979
14,63,8.996586501598358,8.922795156637827,3.6895676851272583,2.8291893005371094,3.6338183251391625,39.66877365112305,0.7578691840171814,0.48051005601882935,0.5194899439811707
14,64,9.13253672917684,9.06002543369929,3.625568966070811,2.8590147495269775,3.5570145252822414,37.352081298828125,0.7679963111877441,0.48050984740257263,0.519490122795105
14,65,8.486282706260681,8.412696401278177,3.679320236047109,2.963062286376953,3.7543459822281244,43.56013488769531,0.7415406703948975,0.4796948730945587,0.5203050374984741
14,66,8.346248726050058,8.27330501874288,3.6471830904483795,2.8693432807922363,3.591191450810852,40.52983093261719,0.7635165452957153,0.4795319139957428,0.52046799659729
14,67,8.193120072285334,8.11970724662145,3.6706408063570657,2.9100420475006104,3.6951630705285323,39.76363754272461,0.7496250867843628,0.47882866859436035,0.5211713910102844
14,68,8.120805462201437,8.04783695936203,3.6484241286913552,2.8871209621429443,3.679405120575988,41.52614212036133,0.751755952835083,0.47883281111717224,0.5211672782897949
14,69,8.636773566404978,8.56307965517044,3.684693386157354,2.814939022064209,3.561124301779511,40.26580047607422,0.7674598693847656,0.47811055183410645,0.5218893885612488
14,70,7.633074015378952,7.559763153394063,3.6655459105968475,2.8901703357696533,3.6122876589977793,39.56454849243164,0.760729968547821,0.47806504368782043,0.5219349265098572
14,71,8.057511508464813,7.984337588151296,3.6586975355943046,2.8560843467712402,3.6635998269067853,39.72800827026367,0.7538840770721436,0.4773063659667969,0.5226935744285583
14,72,8.116629034280777,8.043405423561731,3.6611790657043457,2.8264150619506836,3.617694464928893,37.708343505859375,0.7600131630897522,0.4769362509250641,0.5230637788772583
14,73,7.879734834035237,7.806761960188548,3.64864573876063,2.85670804977417,3.553994985341842,40.128910064697266,0.7683899998664856,0.4769423007965088,0.5230576992034912
14,74,7.25289515654246,7.179553896188736,3.667064597209295,2.762326240539551,3.409551717652078,39.11869812011719,0.7868338823318481,0.47662317752838135,0.5233768820762634
14,75,7.895341734091441,7.821539282798767,3.690120667219162,2.8484911918640137,3.6051859801594266,39.44508361816406,0.7616698741912842,0.4762646555900574,0.5237354040145874
14,76,7.398765047391255,7.325863520304362,3.6450774669647217,2.8382656574249268,3.597732460299959,38.55424880981445,0.7626543045043945,0.4754396677017212,0.5245603919029236
14,77,6.892394463221232,6.8192815482616425,3.6556492149829865,2.8168232440948486,3.646111410526117,36.11731719970703,0.7562281489372253,0.4746972322463989,0.5253028273582458
14,78,7.302512049674988,7.229659736156464,3.6426187654336295,2.750293731689453,3.485347184520226,36.2436637878418,0.7772510051727295,0.4743764400482178,0.525623619556427
14,79,7.524400323629379,7.450906842947006,3.674675703048706,2.867669105529785,3.6725332116585228,39.26123809814453,0.7526823282241821,0.47353699803352356,0.5264630317687988
14,80,6.910189350446065,6.836956898371379,3.6616251269976297,2.8043951988220215,3.515359419222091,37.336341857910156,0.7733983397483826,0.47342729568481445,0.5265726447105408
14,81,7.430372228225072,7.356885184844335,3.6743504106998444,2.8097047805786133,3.5148786642693843,39.92129135131836,0.7734602689743042,0.47291475534439087,0.5270853042602539
14,82,6.857313394546509,6.784110287825267,3.6601541936397552,2.9483394622802734,3.6363139680158003,45.970314025878906,0.7575364708900452,0.47254636883735657,0.527453601360321
14,83,6.78457510471344,6.711621661980947,3.647670735915502,2.708319664001465,3.316447802531574,38.12435531616211,0.7983166575431824,0.47208884358406067,0.5279111862182617
14,84,6.1604920625686646,6.0870334704717,3.672929108142853,2.8030612468719482,3.5508047508074747,36.533077239990234,0.7688056230545044,0.47156956791877747,0.5284304618835449
14,85,6.3555445075035095,6.281998078028361,3.6773220201333365,2.820209503173828,3.6100899124572217,38.061031341552734,0.7610210180282593,0.47088396549224854,0.5291159749031067
14,86,6.226762692133586,6.153818994760513,3.6471818685531616,2.7533364295959473,3.500198222405464,39.45222473144531,0.7753486633300781,0.47062593698501587,0.5293741226196289
14,87,6.6221188604831696,6.548182259003322,3.696829924980799,2.8709983825683594,3.7052604859658467,39.65934371948242,0.7482548356056213,0.46999773383140564,0.5300022959709167
14,88,6.060156494379044,5.987859149773915,3.614868015050888,2.8332133293151855,3.552820407020802,38.93272018432617,0.7685430645942688,0.4695882201194763,0.5304117202758789
14,89,6.059256126483281,5.986014147599538,3.6620998680591583,2.864377498626709,3.5594293846416574,37.67335891723633,0.7676811218261719,0.46910834312438965,0.5308916568756104
14,90,5.973850786685944,5.901168088118236,3.6341366867224374,2.755847215652466,3.4926634598574253,38.86164093017578,0.7763148546218872,0.4687950015068054,0.5312049388885498
14,91,6.771923661231995,6.698521653811137,3.670101503531138,2.790062427520752,3.4866109610411575,42.81011962890625,0.7770894765853882,0.46842148900032043,0.5315784811973572
14,92,6.583638737599055,6.510212630033493,3.6713041365146637,2.7477610111236572,3.4789112172411483,38.612548828125,0.7780728936195374,0.4677530825138092,0.5322469472885132
14,93,6.11920036872228,6.046187738577525,3.6506311098734536,2.7429721355438232,3.47388373909189,37.21125793457031,0.7787138223648071,0.46748021245002747,0.5325197577476501
14,94,6.302750160296758,6.229641228914261,3.655444939931234,2.8195838928222656,3.5844543980366113,38.23603820800781,0.7644029855728149,0.4670117199420929,0.5329882502555847
14,95,5.236353834470113,5.163403352101644,3.647523601849874,2.8186774253845215,3.521838584515318,39.306640625,0.7725622653961182,0.4665696322917938,0.5334303379058838
14,96,5.715347409248352,5.642172475655873,3.65874374906222,2.8766469955444336,3.682207868270917,37.63905334472656,0.7513775825500488,0.46581920981407166,0.5341808199882507
14,97,5.4232818484306335,5.350453148285548,3.6414341231187186,2.897444248199463,3.740931927446825,40.3433952331543,0.7433842420578003,0.4651300311088562,0.5348700284957886
14,98,5.673888921737671,5.600976953903834,3.6455976366996765,2.8099708557128906,3.5667025222639777,36.91832733154297,0.766730785369873,0.464689701795578,0.5353102087974548
14,99,5.824261397123337,5.751385420560837,3.6437973578770957,2.794097423553467,3.5377027581544653,37.977657318115234,0.7705086469650269,0.46348050236701965,0.5365195274353027
14,100,5.336841747164726,5.263391837477684,3.672496368487676,2.8178963661193848,3.5635975268075444,41.04534912109375,0.7671367526054382,0.46373599767684937,0.5362640023231506
14,101,5.445142611861229,5.371618022521337,3.676232854525248,2.8824446201324463,3.621046343743084,40.86975860595703,0.7595682144165039,0.46338313817977905,0.536616861820221
14,102,5.323349436124166,5.2506739894549055,3.6337716976801553,2.8005974292755127,3.5090441336368974,39.122615814208984,0.7742117643356323,0.4622931182384491,0.5377069711685181
14,103,5.498640944560369,5.42577451467514,3.64332045118014,2.9034101963043213,3.699421507486173,38.26933670043945,0.7490476369857788,0.4620214104652405,0.5379785299301147
14,104,5.3420219620068865,5.269367307424545,3.632733464241028,2.7023062705993652,3.377996739044332,39.13568878173828,0.7907612323760986,0.4616606533527374,0.5383393168449402
14,105,5.9593362013498945,5.88613744576772,3.659940501054128,2.8505613803863525,3.6086411824219486,42.42811965942383,0.7612128257751465,0.4604034423828125,0.5395965576171875
14,106,5.1523875544468565,5.079314932227135,3.65363010764122,2.773739814758301,3.5172252488620783,40.66749954223633,0.7731577157974243,0.4600309431552887,0.5399690270423889
14,107,5.32657253742218,5.253561665614446,3.6505440970261893,2.830508232116699,3.6057755658998834,39.613155364990234,0.7615918517112732,0.4586043357849121,0.5413956642150879
14,108,4.968964844942093,4.896156897147496,3.6403975188732147,2.8427717685699463,3.5762649432353117,39.70396041870117,0.7654783129692078,0.4580821692943573,0.5419178009033203
14,109,5.027833153804143,4.954281101624171,3.677603463331858,2.84832501411438,3.5825614245646658,38.81108856201172,0.7646517753601074,0.45797115564346313,0.5420287847518921
14,110,4.986066450675328,4.913325270016988,3.6370599567890167,2.785212755203247,3.5152578204522196,41.109439849853516,0.7734113931655884,0.4570860266685486,0.5429140329360962
14,111,4.8661448160807295,4.793514808019002,3.6315003832181296,2.789802074432373,3.5704723631212985,40.305877685546875,0.7662373781204224,0.4566299021244049,0.5433700680732727
14,112,4.777042597532272,4.703842431306839,3.660009096066157,2.805107355117798,3.551044987283178,41.65617752075195,0.7687743306159973,0.4562854766845703,0.5437145233154297
14,113,4.69415220618248,4.621237238248189,3.645748625199,2.7958922386169434,3.5292630977734807,39.17871856689453,0.7716022729873657,0.45591357350349426,0.5440863966941833
14,114,4.449947526057561,4.376573532819748,3.668700248003006,2.9277429580688477,3.7914233845784,42.8068733215332,0.73641037940979,0.4554092288017273,0.5445907711982727
14,115,4.78691428899765,4.713637193044026,3.663856347401937,2.9455249309539795,3.718997979110493,45.3349494934082,0.7463846206665039,0.45497575402259827,0.5450242161750793
14,116,4.580756674210231,4.507876882950465,3.6439897616704306,2.8549559116363525,3.566408255535786,38.70355987548828,0.766769289970398,0.45433539152145386,0.5456646084785461
14,117,4.514839351177216,4.442221572001775,3.6308875580628714,2.8624331951141357,3.6314786697847423,39.362449645996094,0.7581808567047119,0.45359528064727783,0.5464047193527222
14,118,4.535041471322377,4.461674789587657,3.6683324178059897,2.868718385696411,3.6537754129210525,40.55355453491211,0.7552022933959961,0.4529729187488556,0.5470271110534668
