variant,epoch,train_total_loss,train_mse_loss,train_contrastive_loss,validation_MAE,validation_RMSE,validation_SMAPE,validation_R2,ensemble_weight_1,ensemble_weight_2
No_Residual_Gate,64,8.937145137786866,8.863961944580078,3.6591643333435058,4.019616603851318,5.196209868752615,57.8336181640625,0.5139080286026001,0.48281240463256836,0.5171875357627869
No_Residual_Gate,65,9.158795108795166,9.085393676757812,3.670075159072876,4.768242835998535,5.9419484389567625,70.27384948730469,0.36437225341796875,0.48286375403404236,0.51713627576828
No_Residual_Gate,66,9.26879280090332,9.19474437713623,3.7024249839782715,4.7666144371032715,6.082593829352006,67.43191528320312,0.33392566442489624,0.48186710476875305,0.5181329250335693
No_Residual_Gate,67,9.35142557144165,9.277434234619141,3.699568510055542,4.090827941894531,5.285419330688976,59.67567443847656,0.4970741271972656,0.48173007369041443,0.518269956111908
No_Residual_Gate,68,8.678886947631836,8.605363998413086,3.6761477279663084,4.148301124572754,5.222477660909731,59.8677978515625,0.5089810490608215,0.48171183466911316,0.5182881951332092
No_Residual_Gate,69,8.948208446502685,8.874401779174805,3.690335264205933,4.357200622558594,5.487011745689895,63.77810287475586,0.4579780697822571,0.4809723198413849,0.5190276503562927
No_Residual_Gate,70,8.813257026672364,8.73945231437683,3.6902385902404786,3.826533794403076,4.924029166487733,55.515281677246094,0.5634979009628296,0.4804173409938812,0.5195827484130859
No_Residual_Gate,71,8.334054832458497,8.260531406402588,3.6761706638336182,4.301732063293457,5.510808035419767,60.98912811279297,0.45326656103134155,0.4801715910434723,0.5198283791542053
No_Residual_Gate,72,7.892264633178711,7.819037342071534,3.6613635540008547,4.616032123565674,5.83770961997749,66.40870666503906,0.38647812604904175,0.4797934591770172,0.5202065110206604
No_Residual_Gate,73,7.445978469848633,7.372806606292724,3.658595724105835,4.364589214324951,5.585639742938191,63.90686798095703,0.4383174777030945,0.4793478548526764,0.520652174949646
