variant,epoch,train_total_loss,train_mse_loss,train_contrastive_loss,validation_MAE,validation_RMSE,validation_SMAPE,validation_R2,ensemble_weight_1,ensemble_weight_2
Full_Temporal_HCEF_LSTM,24,19.207551651000976,19.123133850097656,4.220882501602173,3.740171194076538,4.490919488158421,63.1683349609375,0.6369088888168335,0.48674753308296204,0.5132524967193604
Full_Temporal_HCEF_LSTM,25,19.197374114990236,19.11410343170166,4.163527050018311,3.905022144317627,4.774778686507569,63.346012115478516,0.5895582437515259,0.48579588532447815,0.5142040848731995
Full_Temporal_HCEF_LSTM,26,18.38184226989746,18.299716300964356,4.106299810409546,3.7852156162261963,4.666943042382224,57.432579040527344,0.6078880429267883,0.4853641390800476,0.5146358013153076
Full_Temporal_HCEF_LSTM,27,17.858753051757812,17.777848892211914,4.0452164459228515,3.8658783435821533,4.708723113993624,61.97169876098633,0.6008359789848328,0.485294371843338,0.5147055983543396
Full_Temporal_HCEF_LSTM,28,17.65590789794922,17.573895034790038,4.100640621185303,3.9540767669677734,4.825682383298505,61.78716278076172,0.5807601809501648,0.4852744936943054,0.5147255063056946
Full_Temporal_HCEF_LSTM,29,17.293405570983886,17.21039119720459,4.150723066329956,3.3182315826416016,4.125803088993752,44.64715576171875,0.693548321723938,0.48511195182800293,0.5148880481719971
Full_Temporal_HCEF_LSTM,30,18.106078414916993,18.027745208740235,3.916667003631592,3.7273623943328857,4.526543218158794,58.34434509277344,0.6311256885528564,0.48527005314826965,0.514729917049408
Full_Temporal_HCEF_LSTM,31,17.387494010925295,17.307433547973634,4.003019895553589,3.8335304260253906,4.697685873222747,58.24574279785156,0.6027050614356995,0.484906405210495,0.5150935649871826
Full_Temporal_HCEF_LSTM,32,16.33727111816406,16.2580810546875,3.959506778717041,4.257814407348633,5.201177375724654,66.69691467285156,0.512978196144104,0.4850462079048157,0.5149537920951843
Full_Temporal_HCEF_LSTM,33,15.97855670928955,15.899928359985351,3.931417646408081,3.5843796730041504,4.402433866646416,53.7620735168457,0.651076078414917,0.4845776855945587,0.5154222846031189
Full_Temporal_HCEF_LSTM,34,16.722094306945802,16.641392669677735,4.03508113861084,3.6150336265563965,4.455953563016756,54.006378173828125,0.6425408720970154,0.48447299003601074,0.5155270099639893
Full_Temporal_HCEF_LSTM,35,16.744741096496583,16.66687801361084,3.893158416748047,3.182337522506714,3.963602527580568,46.00553894042969,0.7171701192855835,0.4844890832901001,0.5155109167098999
Full_Temporal_HCEF_LSTM,36,16.52237762451172,16.444228019714355,3.907473258972168,3.6127731800079346,4.465338198165848,54.425865173339844,0.6410336494445801,0.4841515123844147,0.5158484578132629
Full_Temporal_HCEF_LSTM,37,15.204765701293946,15.126547050476074,3.9109349727630613,3.8106298446655273,4.768721378185527,55.2039909362793,0.5905989408493042,0.48389074206352234,0.5161092877388
Full_Temporal_HCEF_LSTM,38,14.954702758789063,14.877999439239503,3.8351648235321045,3.3543293476104736,4.142606210860709,49.073570251464844,0.6910470128059387,0.4838031530380249,0.5161967873573303
Full_Temporal_HCEF_LSTM,39,14.911699752807618,14.833923454284667,3.8888134574890136,3.504585027694702,4.407374678121288,50.652931213378906,0.6502923965454102,0.48324596881866455,0.5167540311813354
Full_Temporal_HCEF_LSTM,40,14.96401523590088,14.88656093597412,3.8727111530303957,3.5827653408050537,4.545160658612373,51.34245681762695,0.6280851364135742,0.48308664560317993,0.5169133543968201
Full_Temporal_HCEF_LSTM,41,14.464653205871581,14.389305839538574,3.76737247467041,3.3143672943115234,4.192409768541047,46.06977081298828,0.6835737228393555,0.4829552471637726,0.5170447826385498
Full_Temporal_HCEF_LSTM,42,13.59646520614624,13.520610485076904,3.792740659713745,3.835820436477661,4.775321126794895,56.947933197021484,0.5894649624824524,0.48288723826408386,0.5171127915382385
Full_Temporal_HCEF_LSTM,43,14.093460693359376,14.016756591796875,3.835200910568237,3.318572998046875,4.169064836180455,47.673160552978516,0.687087893486023,0.48276185989379883,0.5172380805015564
Full_Temporal_HCEF_LSTM,44,13.30778190612793,13.232143249511719,3.781926031112671,3.278228521347046,4.211311168050918,44.1135139465332,0.6807141304016113,0.48261281847953796,0.5173871517181396
Full_Temporal_HCEF_LSTM,45,13.13394811630249,13.057494812011718,3.8226704692840574,3.530461072921753,4.436017500695809,50.529144287109375,0.6457322835922241,0.4823038578033447,0.5176960825920105
Full_Temporal_HCEF_LSTM,46,12.451481056213378,12.376202716827393,3.763918914794922,3.5362510681152344,4.450345212426293,50.03044509887695,0.6434401273727417,0.4823249280452728,0.5176751017570496
Full_Temporal_HCEF_LSTM,47,12.574609909057617,12.499183387756348,3.7713270568847657,3.626514434814453,4.5284846845504525,53.4782829284668,0.6308091878890991,0.4828661382198334,0.5171338319778442
Full_Temporal_HCEF_LSTM,48,11.92464303970337,11.848713970184326,3.796454658508301,3.6670007705688477,4.599995215040289,51.821510314941406,0.6190571784973145,0.4824199676513672,0.517579972743988
Full_Temporal_HCEF_LSTM,49,12.342682971954346,12.267957210540771,3.736286611557007,3.457045078277588,4.433958332683301,47.53322219848633,0.64606112241745,0.48198965191841125,0.5180103778839111
Full_Temporal_HCEF_LSTM,50,12.046052589416504,11.971080589294434,3.7485987949371338,3.3407273292541504,4.31956765236628,45.442378997802734,0.6640878915786743,0.4820623993873596,0.5179376006126404
Full_Temporal_HCEF_LSTM,51,12.3148663520813,12.240279178619385,3.729357919692993,3.2523417472839355,4.092443592612588,42.49462890625,0.698483943939209,0.4819878339767456,0.5180121660232544
Full_Temporal_HCEF_LSTM,52,11.589966583251954,11.514110412597656,3.7928112506866456,3.494602680206299,4.540792585248317,45.334686279296875,0.6287996172904968,0.4814397394657135,0.5185602307319641
Full_Temporal_HCEF_LSTM,53,11.727608032226563,11.65317527770996,3.721637763977051,3.53997802734375,4.5053693738904945,50.439308166503906,0.6345685720443726,0.48151469230651855,0.5184853672981262
Full_Temporal_HCEF_LSTM,54,11.073670291900635,10.999273910522462,3.7198197650909424,3.6543796062469482,4.654807257672341,52.37500762939453,0.6099246740341187,0.4811921715736389,0.5188078284263611
Full_Temporal_HCEF_LSTM,55,10.526380443572998,10.452317695617676,3.703135414123535,3.6733498573303223,4.717452723554801,50.50634002685547,0.5993545651435852,0.48060959577560425,0.5193904042243958
Full_Temporal_HCEF_LSTM,56,10.644390869140626,10.570491542816162,3.6949666118621827,3.6111371517181396,4.5645552931039965,51.568782806396484,0.6249043941497803,0.480655699968338,0.5193443894386292
Full_Temporal_HCEF_LSTM,57,9.727646236419679,9.652525939941405,3.756015920639038,3.4084928035736084,4.347224101809961,45.733760833740234,0.6597727537155151,0.48050257563591003,0.5194974541664124
Full_Temporal_HCEF_LSTM,58,9.969937400817871,9.896957607269288,3.6489917278289794,3.7786145210266113,4.83768501815061,50.947731018066406,0.5786720514297485,0.4802938997745514,0.5197060704231262
Full_Temporal_HCEF_LSTM,59,9.326249523162842,9.252972497940064,3.663851413726807,3.8072917461395264,4.824888656991803,54.454952239990234,0.5808980464935303,0.4804040789604187,0.5195959210395813
Full_Temporal_HCEF_LSTM,60,10.952418041229247,10.877356567382812,3.753074674606323,3.615452289581299,4.608223671094105,49.85432434082031,0.6176930665969849,0.48007479310035706,0.5199252367019653
Full_Temporal_HCEF_LSTM,61,10.065775833129884,9.992325286865235,3.6725265979766846,3.653733968734741,4.697757941001346,48.38642883300781,0.6026928424835205,0.4800918698310852,0.51990807056427
Full_Temporal_HCEF_LSTM,62,10.42667007446289,10.353145961761475,3.6762054634094237,3.7507054805755615,4.809978072023274,51.65485763549805,0.583484411239624,0.4798969328403473,0.5201030373573303
Full_Temporal_HCEF_LSTM,63,8.886601629257202,8.813079681396484,3.676096410751343,3.580115795135498,4.546487798295386,50.979591369628906,0.6278678774833679,0.4800871014595032,0.5199128985404968
Full_Temporal_HCEF_LSTM,64,9.87686981201172,9.802083206176757,3.739332370758057,3.447448492050171,4.436679173162207,47.17181396484375,0.6456266045570374,0.4795888364315033,0.5204111337661743
Full_Temporal_HCEF_LSTM,65,9.282469959259034,9.208615760803223,3.6927107524871827,3.9014530181884766,4.952287573073771,55.26793670654297,0.5584734678268433,0.4792967438697815,0.5207031965255737
Full_Temporal_HCEF_LSTM,66,8.935498065948487,8.862296028137207,3.660099458694458,3.970963954925537,5.031140059697501,56.35834503173828,0.5443012118339539,0.47853735089302063,0.5214627385139465
Full_Temporal_HCEF_LSTM,67,9.141769943237305,9.068600006103516,3.658499574661255,3.8031980991363525,4.794951907683441,55.516510009765625,0.5860826969146729,0.477971613407135,0.5220283269882202
Full_Temporal_HCEF_LSTM,68,8.088077869415283,8.015296592712403,3.6390662479400633,3.560894012451172,4.544146686013107,47.787166595458984,0.6282510757446289,0.47756847739219666,0.5224315524101257
Full_Temporal_HCEF_LSTM,69,8.876524257659913,8.80334991455078,3.658717575073242,3.726595401763916,4.763663666903035,50.927425384521484,0.5914669036865234,0.4769764840602875,0.5230235457420349
Full_Temporal_HCEF_LSTM,70,8.394854602813721,8.32202142715454,3.641655101776123,3.732074022293091,4.779921403182846,50.80039596557617,0.5886735916137695,0.4764559268951416,0.5235441327095032
